cat1,cat2,cat3,brand,prediccion,customer_id,product_id
0,12,74,16,0.0025808432,10104,20729
0,12,74,16,0.0025808432,10104,20765
0,12,74,16,0.0025808432,10104,20991
0,12,74,16,0.0025808432,10106,20636
0,12,74,16,0.0025808432,10106,20729
0,12,74,16,0.0025808432,10106,20773
0,12,74,16,0.0025808432,10106,21182
0,12,74,16,0.0025808432,10107,20418
0,12,74,16,0.0025808432,10107,20490
0,12,74,16,0.0025808432,10107,20663
0,12,74,16,0.0025808432,10109,20765
0,12,74,16,0.0025808432,10109,21064
0,12,74,16,0.0025808432,10109,21099
0,12,74,16,0.0025808432,10110,20234
0,12,74,16,0.0025808432,10110,20350
0,12,74,16,0.0025808432,10110,20398
0,12,74,16,0.0025808432,10110,20416
0,12,74,16,0.0025808432,10110,20422
0,12,74,16,0.0025808432,10110,20449
0,12,74,16,0.0025808432,10110,20586
0,12,74,16,0.0025808432,10110,20601
0,12,74,16,0.0025808432,10110,20636
0,12,74,16,0.0025808432,10110,20685
0,12,74,16,0.0025808432,10110,20773
0,12,74,16,0.0025808432,10110,21099
0,12,74,16,0.0025808432,10111,20302
0,12,74,16,0.0025808432,10111,20305
0,12,74,16,0.0025808432,10111,20907
0,12,74,16,0.0025808432,10111,20987
0,12,74,16,0.0025808432,10113,20265
0,12,74,16,0.0025808432,10113,20398
0,12,74,16,0.0025808432,10113,21064
0,12,74,16,0.0025808432,10113,21099
0,12,74,16,0.0025808432,10114,20418
0,12,74,16,0.0025808432,10114,20428
0,12,74,16,0.0025808432,10114,20490
0,12,74,16,0.0025808432,10114,20561
0,12,74,16,0.0025808432,10114,20597
0,12,74,16,0.0025808432,10114,20636
0,12,74,16,0.0025808432,10114,20765
0,12,74,16,0.0025808432,10114,20773
0,12,74,16,0.0025808432,10115,20265
0,12,74,16,0.0025808432,10115,20350
0,12,74,16,0.0025808432,10115,21064
0,12,74,16,0.0025808432,10115,21099
0,12,74,16,0.0025808432,10116,20907
0,12,74,16,0.0025808432,10116,20987
0,12,74,16,0.0025808432,10116,21064
0,12,74,16,0.0025808432,10117,20234
0,12,74,16,0.0025808432,10117,20302
0,12,74,16,0.0025808432,10117,20305
0,12,74,16,0.0025808432,10117,20350
0,12,74,16,0.0025808432,10117,20398
0,12,74,16,0.0025808432,10118,20398
0,12,74,16,0.0025808432,10118,20428
0,12,74,16,0.0025808432,10118,20509
0,12,74,16,0.0025808432,10118,20601
0,12,74,16,0.0025808432,10118,20663
0,12,74,16,0.0025808432,10118,20670
0,12,74,16,0.0025808432,10118,20678
0,12,74,16,0.0025808432,10118,20729
0,12,74,16,0.0025808432,10118,20765
0,12,74,16,0.0025808432,10118,20907
0,12,74,16,0.0025808432,10118,20987
0,12,74,16,0.0025808432,10118,21182
0,12,74,16,0.0025808432,10119,20265
0,12,74,16,0.0025808432,10119,20428
0,12,74,16,0.0025808432,10119,20678
0,12,74,16,0.0025808432,10119,20729
0,12,74,16,0.0025808432,10119,21064
0,12,74,16,0.0025808432,10119,21099
0,12,74,16,0.0025808432,10120,20265
0,12,74,16,0.0025808432,10120,20350
0,12,74,16,0.0025808432,10121,20416
0,12,74,16,0.0025808432,10121,20561
0,12,74,16,0.0025808432,10121,20586
0,12,74,16,0.0025808432,10121,20663
0,12,74,16,0.0025808432,10121,20678
0,12,74,16,0.0025808432,10121,20685
0,12,74,16,0.0025808432,10121,20765
0,12,74,16,0.0025808432,10121,20773
0,12,74,16,0.0025808432,10121,21064
0,12,74,16,0.0025808432,10122,20490
0,12,74,16,0.0025808432,10123,20597
0,12,74,16,0.0025808432,10123,20670
0,12,74,16,0.0025808432,10123,21182
0,12,74,16,0.0025808432,10124,20234
0,12,74,16,0.0025808432,10124,20302
0,12,74,16,0.0025808432,10124,20305
0,12,74,16,0.0025808432,10124,20398
0,12,74,16,0.0025808432,10124,20416
0,12,74,16,0.0025808432,10124,20418
0,12,74,16,0.0025808432,10124,20422
0,12,74,16,0.0025808432,10124,20428
0,12,74,16,0.0025808432,10124,20449
0,12,74,16,0.0025808432,10124,20490
0,12,74,16,0.0025808432,10124,20509
0,12,74,16,0.0025808432,10124,20561
0,12,74,16,0.0025808432,10124,20586
0,12,74,16,0.0025808432,10124,20597
0,12,74,16,0.0025808432,10124,20601
0,12,74,16,0.0025808432,10124,20636
0,12,74,16,0.0025808432,10124,20663
0,12,74,16,0.0025808432,10124,20670
0,12,74,16,0.0025808432,10124,20678
0,12,74,16,0.0025808432,10124,20685
0,12,74,16,0.0025808432,10124,20729
0,12,74,16,0.0025808432,10124,20773
0,12,74,16,0.0025808432,10129,20422
0,12,74,16,0.0025808432,10129,21064
0,12,74,16,0.0025808432,10130,20265
0,12,74,16,0.0025808432,10130,20302
0,12,74,16,0.0025808432,10130,20305
0,12,74,16,0.0025808432,10130,20350
0,12,74,16,0.0025808432,10130,20398
0,12,74,16,0.0025808432,10130,20416
0,12,74,16,0.0025808432,10130,20418
0,12,74,16,0.0025808432,10130,20422
0,12,74,16,0.0025808432,10130,20429
0,12,74,16,0.0025808432,10130,20449
0,12,74,16,0.0025808432,10130,20509
0,12,74,16,0.0025808432,10130,20561
0,12,74,16,0.0025808432,10130,20586
0,12,74,16,0.0025808432,10130,20601
0,12,74,16,0.0025808432,10130,20663
0,12,74,16,0.0025808432,10130,20678
0,12,74,16,0.0025808432,10130,20765
0,12,74,16,0.0025808432,10130,20773
0,12,74,16,0.0025808432,10130,21064
0,12,74,16,0.0025808432,10130,21099
0,12,74,16,0.0025808432,10131,20416
0,12,74,16,0.0025808432,10131,20428
0,12,74,16,0.0025808432,10131,20561
0,12,74,16,0.0025808432,10131,20586
0,12,74,16,0.0025808432,10132,20234
0,12,74,16,0.0025808432,10132,20265
0,12,74,16,0.0025808432,10132,20302
0,12,74,16,0.0025808432,10132,20305
0,12,74,16,0.0025808432,10132,20350
0,12,74,16,0.0025808432,10132,20398
0,12,74,16,0.0025808432,10132,20418
0,12,74,16,0.0025808432,10132,20509
0,12,74,16,0.0025808432,10132,20561
0,12,74,16,0.0025808432,10132,20586
0,12,74,16,0.0025808432,10132,20636
0,12,74,16,0.0025808432,10132,20765
0,12,74,16,0.0025808432,10132,20773
0,12,74,16,0.0025808432,10132,20907
0,12,74,16,0.0025808432,10132,20987
0,12,74,16,0.0025808432,10132,21064
0,12,74,16,0.0025808432,10132,21099
0,12,74,16,0.0025808432,10133,20265
0,12,74,16,0.0025808432,10133,20398
0,12,74,16,0.0025808432,10133,20416
0,12,74,16,0.0025808432,10133,20422
0,12,74,16,0.0025808432,10133,20428
0,12,74,16,0.0025808432,10133,20429
0,12,74,16,0.0025808432,10133,20449
0,12,74,16,0.0025808432,10133,20490
0,12,74,16,0.0025808432,10133,20509
0,12,74,16,0.0025808432,10133,20561
0,12,74,16,0.0025808432,10133,20586
0,12,74,16,0.0025808432,10133,20597
0,12,74,16,0.0025808432,10133,20601
0,12,74,16,0.0025808432,10133,20636
0,12,74,16,0.0025808432,10133,20678
0,12,74,16,0.0025808432,10133,20685
0,12,74,16,0.0025808432,10133,20765
0,12,74,16,0.0025808432,10133,20773
0,12,74,16,0.0025808432,10134,20416
0,12,74,16,0.0025808432,10134,20509
0,12,74,16,0.0025808432,10134,20586
0,12,74,16,0.0025808432,10134,21064
0,12,74,16,0.0025808432,10134,21099
0,12,74,16,0.0025808432,10135,20907
0,12,74,16,0.0025808432,10135,20987
0,12,74,16,0.0025808432,10135,21064
0,12,74,16,0.0025808432,10135,21099
0,12,74,16,0.0025808432,10136,20509
0,12,74,16,0.0025808432,10137,20265
0,12,74,16,0.0025808432,10137,20449
0,12,74,16,0.0025808432,10137,20586
0,12,74,16,0.0025808432,10137,20601
0,12,74,16,0.0025808432,10138,20265
0,12,74,16,0.0025808432,10138,20305
0,12,74,16,0.0025808432,10138,20416
0,12,74,16,0.0025808432,10138,20429
0,12,74,16,0.0025808432,10138,20449
0,12,74,16,0.0025808432,10138,20729
0,12,74,16,0.0025808432,10139,20636
0,12,74,16,0.0025808432,10139,21064
0,12,74,16,0.0025808432,10139,21099
0,12,74,16,0.0025808432,10140,20678
0,12,74,16,0.0025808432,10140,20765
0,12,74,16,0.0025808432,10140,21064
0,12,74,16,0.0025808432,10140,21099
0,12,74,16,0.0025808432,10140,21182
0,12,74,16,0.0025808432,10141,20907
0,12,74,16,0.0025808432,10141,20987
0,12,74,16,0.0025808432,10143,20305
0,12,74,16,0.0025808432,10143,20490
0,12,74,16,0.0025808432,10143,20509
0,12,74,16,0.0025808432,10143,20597
0,12,74,16,0.0025808432,10143,20663
0,12,74,16,0.0025808432,10143,20670
0,12,74,16,0.0025808432,10143,21064
0,12,74,16,0.0025808432,10143,21099
0,12,74,16,0.0025808432,10144,20234
0,12,74,16,0.0025808432,10144,20302
0,12,74,16,0.0025808432,10144,20350
0,12,74,16,0.0025808432,10144,20416
0,12,74,16,0.0025808432,10144,20636
0,12,74,16,0.0025808432,10144,20765
0,12,74,16,0.0025808432,10144,21182
0,12,74,16,0.0025808432,10145,20265
0,12,74,16,0.0025808432,10145,20350
0,12,74,16,0.0025808432,10145,20418
0,12,74,16,0.0025808432,10145,20428
0,12,74,16,0.0025808432,10145,20561
0,12,74,16,0.0025808432,10145,20597
0,12,74,16,0.0025808432,10145,20663
0,12,74,16,0.0025808432,10145,20765
0,12,74,16,0.0025808432,10145,20773
0,12,74,16,0.0025808432,10146,20350
0,12,74,16,0.0025808432,10146,20601
0,12,74,16,0.0025808432,10146,20907
0,12,74,16,0.0025808432,10146,20987
0,12,74,16,0.0025808432,10146,20991
0,12,74,16,0.0025808432,10146,21064
0,12,74,16,0.0025808432,10146,21099
0,12,74,16,0.0025808432,10146,21182
0,12,74,16,0.0025808432,10147,20350
0,12,74,16,0.0025808432,10147,20398
0,12,74,16,0.0025808432,10147,20422
0,12,74,16,0.0025808432,10147,20670
0,12,74,16,0.0025808432,10148,20302
0,12,74,16,0.0025808432,10148,20765
0,12,74,16,0.0025808432,10149,20350
0,12,74,16,0.0025808432,10149,20670
0,12,74,16,0.0025808432,10149,20678
0,12,74,16,0.0025808432,10150,20987
0,12,74,16,0.0025808432,10151,20234
0,12,74,16,0.0025808432,10151,20302
0,12,74,16,0.0025808432,10151,20398
0,12,74,16,0.0025808432,10151,20416
0,12,74,16,0.0025808432,10151,20418
0,12,74,16,0.0025808432,10151,20422
0,12,74,16,0.0025808432,10151,20429
0,12,74,16,0.0025808432,10151,20449
0,12,74,16,0.0025808432,10151,20490
0,12,74,16,0.0025808432,10151,20561
0,12,74,16,0.0025808432,10151,20586
0,12,74,16,0.0025808432,10151,20601
0,12,74,16,0.0025808432,10151,20670
0,12,74,16,0.0025808432,10151,20685
0,12,74,16,0.0025808432,10151,20729
0,12,74,16,0.0025808432,10152,20418
0,12,74,16,0.0025808432,10152,20490
0,12,74,16,0.0025808432,10152,20561
0,12,74,16,0.0025808432,10152,20685
0,12,74,16,0.0025808432,10153,20586
0,12,74,16,0.0025808432,10155,20422
0,12,74,16,0.0025808432,10155,20636
0,12,74,16,0.0025808432,10155,20670
0,12,74,16,0.0025808432,10155,20678
0,12,74,16,0.0025808432,10155,20729
0,12,74,16,0.0025808432,10155,20765
0,12,74,16,0.0025808432,10155,20773
0,12,74,16,0.0025808432,10155,20907
0,12,74,16,0.0025808432,10155,20987
0,12,74,16,0.0025808432,10155,21064
0,12,74,16,0.0025808432,10155,21099
0,12,74,16,0.0025808432,10156,20350
0,12,74,16,0.0025808432,10156,20670
0,12,74,16,0.0025808432,10156,20729
0,12,74,16,0.0025808432,10157,20234
0,12,74,16,0.0025808432,10157,20265
0,12,74,16,0.0025808432,10157,20302
0,12,74,16,0.0025808432,10157,20305
0,12,74,16,0.0025808432,10157,20350
0,12,74,16,0.0025808432,10157,20398
0,12,74,16,0.0025808432,10157,20416
0,12,74,16,0.0025808432,10157,20418
0,12,74,16,0.0025808432,10157,20422
0,12,74,16,0.0025808432,10157,20428
0,12,74,16,0.0025808432,10157,20429
0,12,74,16,0.0025808432,10157,20449
0,12,74,16,0.0025808432,10157,20509
0,12,74,16,0.0025808432,10157,20561
0,12,74,16,0.0025808432,10157,20597
0,12,74,16,0.0025808432,10157,20601
0,12,74,16,0.0025808432,10157,20636
0,12,74,16,0.0025808432,10157,20670
0,12,74,16,0.0025808432,10157,20685
0,12,74,16,0.0025808432,10157,20729
0,12,74,16,0.0025808432,10157,20765
0,12,74,16,0.0025808432,10157,20773
0,12,74,16,0.0025808432,10157,20907
0,12,74,16,0.0025808432,10157,20987
0,12,74,16,0.0025808432,10157,21064
0,12,74,16,0.0025808432,10157,21099
0,12,74,16,0.0025808432,10158,20234
0,12,74,16,0.0025808432,10158,20265
0,12,74,16,0.0025808432,10158,20302
0,12,74,16,0.0025808432,10158,20305
0,12,74,16,0.0025808432,10158,20350
0,12,74,16,0.0025808432,10158,20418
0,12,74,16,0.0025808432,10158,20428
0,12,74,16,0.0025808432,10158,20449
0,12,74,16,0.0025808432,10158,20490
0,12,74,16,0.0025808432,10158,20509
0,12,74,16,0.0025808432,10158,20561
0,12,74,16,0.0025808432,10158,20636
0,12,74,16,0.0025808432,10158,20678
0,12,74,16,0.0025808432,10159,20265
0,12,74,16,0.0025808432,10159,20416
0,12,74,16,0.0025808432,10159,20418
0,12,74,16,0.0025808432,10159,20490
0,12,74,16,0.0025808432,10159,20663
0,12,74,16,0.0025808432,10159,20729
0,12,74,16,0.0025808432,10159,21064
0,12,74,16,0.0025808432,10159,21099
0,12,74,16,0.0025808432,10161,20350
0,12,74,16,0.0025808432,10161,20490
0,12,74,16,0.0025808432,10161,20509
0,12,74,16,0.0025808432,10161,20601
0,12,74,16,0.0025808432,10161,20663
0,12,74,16,0.0025808432,10161,20670
0,12,74,16,0.0025808432,10163,20416
0,12,74,16,0.0025808432,10163,20490
0,12,74,16,0.0025808432,10163,20509
0,12,74,16,0.0025808432,10163,20601
0,12,74,16,0.0025808432,10163,20765
0,12,74,16,0.0025808432,10163,20773
0,12,74,16,0.0025808432,10163,21064
0,12,74,16,0.0025808432,10163,21099
0,12,74,16,0.0025808432,10164,20305
0,12,74,16,0.0025808432,10164,21099
0,12,74,16,0.0025808432,10165,20765
0,12,74,16,0.0025808432,10165,20991
0,12,74,16,0.0025808432,10166,20663
0,12,74,16,0.0025808432,10166,21099
0,12,74,16,0.0025808432,10167,20418
0,12,74,16,0.0025808432,10167,20490
0,12,74,16,0.0025808432,10167,20670
0,12,74,16,0.0025808432,10167,20729
0,12,74,16,0.0025808432,10167,20907
0,12,74,16,0.0025808432,10167,20987
0,12,74,16,0.0025808432,10168,20305
0,12,74,16,0.0025808432,10168,20418
0,12,74,16,0.0025808432,10168,20422
0,12,74,16,0.0025808432,10168,20636
0,12,74,16,0.0025808432,10168,20685
0,12,74,16,0.0025808432,10170,20265
0,12,74,16,0.0025808432,10170,20305
0,12,74,16,0.0025808432,10170,20350
0,12,74,16,0.0025808432,10170,20398
0,12,74,16,0.0025808432,10170,20449
0,12,74,16,0.0025808432,10172,20416
0,12,74,16,0.0025808432,10172,20418
0,12,74,16,0.0025808432,10172,20422
0,12,74,16,0.0025808432,10172,20429
0,12,74,16,0.0025808432,10172,20449
0,12,74,16,0.0025808432,10172,20490
0,12,74,16,0.0025808432,10172,20586
0,12,74,16,0.0025808432,10172,20597
0,12,74,16,0.0025808432,10172,20601
0,12,74,16,0.0025808432,10172,20636
0,12,74,16,0.0025808432,10172,20685
0,12,74,16,0.0025808432,10172,20773
0,12,74,16,0.0025808432,10173,20418
0,12,74,16,0.0025808432,10173,20428
0,12,74,16,0.0025808432,10173,20490
0,12,74,16,0.0025808432,10173,20597
0,12,74,16,0.0025808432,10173,20636
0,12,74,16,0.0025808432,10173,20678
0,12,74,16,0.0025808432,10173,20773
0,12,74,16,0.0025808432,10173,20991
0,12,74,16,0.0025808432,10173,21064
0,12,74,16,0.0025808432,10173,21099
0,12,74,16,0.0025808432,10175,20305
0,12,74,16,0.0025808432,10175,20398
0,12,74,16,0.0025808432,10175,20765
0,12,74,16,0.0025808432,10175,20773
0,12,74,16,0.0025808432,10175,20907
0,12,74,16,0.0025808432,10175,20987
0,12,74,16,0.0025808432,10175,21064
0,12,74,16,0.0025808432,10175,21099
0,12,74,16,0.0025808432,10175,21182
0,12,74,16,0.0025808432,10176,20398
0,12,74,16,0.0025808432,10176,20429
0,12,74,16,0.0025808432,10176,20601
0,12,74,16,0.0025808432,10176,20670
0,12,74,16,0.0025808432,10176,20729
0,12,74,16,0.0025808432,10176,20991
0,12,74,16,0.0025808432,10177,21064
0,12,74,16,0.0025808432,10178,20398
0,12,74,16,0.0025808432,10178,20597
0,12,74,16,0.0025808432,10178,20670
0,12,74,16,0.0025808432,10178,20685
0,12,74,16,0.0025808432,10178,20729
0,12,74,16,0.0025808432,10178,21064
0,12,74,16,0.0025808432,10178,21099
0,12,74,16,0.0025808432,10179,20234
0,12,74,16,0.0025808432,10179,20265
0,12,74,16,0.0025808432,10179,20305
0,12,74,16,0.0025808432,10179,20398
0,12,74,16,0.0025808432,10179,21099
0,12,74,16,0.0025808432,10180,20398
0,12,74,16,0.0025808432,10180,20416
0,12,74,16,0.0025808432,10180,20422
0,12,74,16,0.0025808432,10180,20429
0,12,74,16,0.0025808432,10180,20449
0,12,74,16,0.0025808432,10180,20586
0,12,74,16,0.0025808432,10180,20601
0,12,74,16,0.0025808432,10180,20670
0,12,74,16,0.0025808432,10180,20685
0,12,74,16,0.0025808432,10180,20907
0,12,74,16,0.0025808432,10180,20987
0,12,74,16,0.0025808432,10180,21064
0,12,74,16,0.0025808432,10180,21099
0,12,74,16,0.0025808432,10180,21182
0,12,74,16,0.0025808432,10181,20586
0,12,74,16,0.0025808432,10181,20601
0,12,74,16,0.0025808432,10181,20670
0,12,74,16,0.0025808432,10181,20678
0,12,74,16,0.0025808432,10181,20729
0,12,74,16,0.0025808432,10181,20773
0,12,74,16,0.0025808432,10183,20234
0,12,74,16,0.0025808432,10183,20350
0,12,74,16,0.0025808432,10183,20991
0,12,74,16,0.0025808432,10183,21064
0,12,74,16,0.0025808432,10183,21099
0,12,74,16,0.0025808432,10184,20991
0,12,74,16,0.0025808432,10184,21064
0,12,74,16,0.0025808432,10184,21099
0,12,74,16,0.0025808432,10185,20429
0,12,74,16,0.0025808432,10185,20601
0,12,74,16,0.0025808432,10185,20907
0,12,74,16,0.0025808432,10185,20987
0,12,74,16,0.0025808432,10186,20418
0,12,74,16,0.0025808432,10186,20428
0,12,74,16,0.0025808432,10186,20490
0,12,74,16,0.0025808432,10186,20509
0,12,74,16,0.0025808432,10186,20561
0,12,74,16,0.0025808432,10186,20597
0,12,74,16,0.0025808432,10186,20636
0,12,74,16,0.0025808432,10186,20663
0,12,74,16,0.0025808432,10186,20670
0,12,74,16,0.0025808432,10186,20678
0,12,74,16,0.0025808432,10186,20729
0,12,74,16,0.0025808432,10186,20765
0,12,74,16,0.0025808432,10186,20773
0,12,74,16,0.0025808432,10186,20991
0,12,74,16,0.0025808432,10187,20234
0,12,74,16,0.0025808432,10187,20265
0,12,74,16,0.0025808432,10187,20302
0,12,74,16,0.0025808432,10187,20305
0,12,74,16,0.0025808432,10187,20350
0,12,74,16,0.0025808432,10187,20416
0,12,74,16,0.0025808432,10187,20418
0,12,74,16,0.0025808432,10187,20422
0,12,74,16,0.0025808432,10187,20429
0,12,74,16,0.0025808432,10187,20449
0,12,74,16,0.0025808432,10187,20490
0,12,74,16,0.0025808432,10187,20509
0,12,74,16,0.0025808432,10187,20561
0,12,74,16,0.0025808432,10187,20586
0,12,74,16,0.0025808432,10187,20597
0,12,74,16,0.0025808432,10187,20636
0,12,74,16,0.0025808432,10187,20663
0,12,74,16,0.0025808432,10187,20670
0,12,74,16,0.0025808432,10187,20685
0,12,74,16,0.0025808432,10187,20729
0,12,74,16,0.0025808432,10187,20773
0,12,74,16,0.0025808432,10187,20991
0,12,74,16,0.0025808432,10187,21064
0,12,74,16,0.0025808432,10187,21099
0,12,74,16,0.0025808432,10188,20490
0,12,74,16,0.0025808432,10188,20561
0,12,74,16,0.0025808432,10188,20597
0,12,74,16,0.0025808432,10188,20601
0,12,74,16,0.0025808432,10188,20678
0,12,74,16,0.0025808432,10189,20350
0,12,74,16,0.0025808432,10189,20561
0,12,74,16,0.0025808432,10189,20597
0,12,74,16,0.0025808432,10189,21064
0,12,74,16,0.0025808432,10189,21099
0,12,74,16,0.0025808432,10190,20234
0,12,74,16,0.0025808432,10190,20265
0,12,74,16,0.0025808432,10190,20302
0,12,74,16,0.0025808432,10190,20305
0,12,74,16,0.0025808432,10190,20350
0,12,74,16,0.0025808432,10190,20398
0,12,74,16,0.0025808432,10190,20636
0,12,74,16,0.0025808432,10190,20670
0,12,74,16,0.0025808432,10190,20729
0,12,74,16,0.0025808432,10191,20428
0,12,74,16,0.0025808432,10191,20429
0,12,74,16,0.0025808432,10191,20509
0,12,74,16,0.0025808432,10191,20597
0,12,74,16,0.0025808432,10191,20729
0,12,74,16,0.0025808432,10191,20765
0,12,74,16,0.0025808432,10194,20398
0,12,74,16,0.0025808432,10194,20416
0,12,74,16,0.0025808432,10194,20418
0,12,74,16,0.0025808432,10194,20429
0,12,74,16,0.0025808432,10194,20561
0,12,74,16,0.0025808432,10194,20597
0,12,74,16,0.0025808432,10194,20636
0,12,74,16,0.0025808432,10194,20765
0,12,74,16,0.0025808432,10194,20773
0,12,74,16,0.0025808432,10194,21064
0,12,74,16,0.0025808432,10195,20265
0,12,74,16,0.0025808432,10195,20422
0,12,74,16,0.0025808432,10195,20601
0,12,74,16,0.0025808432,10195,21064
0,12,74,16,0.0025808432,10195,21099
0,12,74,16,0.0025808432,10196,20234
0,12,74,16,0.0025808432,10196,20265
0,12,74,16,0.0025808432,10196,20302
0,12,74,16,0.0025808432,10196,20305
0,12,74,16,0.0025808432,10196,20350
0,12,74,16,0.0025808432,10196,20398
0,12,74,16,0.0025808432,10196,20422
0,12,74,16,0.0025808432,10196,20449
0,12,74,16,0.0025808432,10196,20509
0,12,74,16,0.0025808432,10196,20670
0,12,74,16,0.0025808432,10196,20729
0,12,74,16,0.0025808432,10196,20765
0,12,74,16,0.0025808432,10196,20991
0,12,74,16,0.0025808432,10196,21064
0,12,74,16,0.0025808432,10197,20601
0,12,74,16,0.0025808432,10197,20670
0,12,74,16,0.0025808432,10197,20729
0,12,74,16,0.0025808432,10197,20773
0,12,74,16,0.0025808432,10197,20907
0,12,74,16,0.0025808432,10197,20987
0,12,74,16,0.0025808432,10197,21182
0,12,74,16,0.0025808432,10198,20418
0,12,74,16,0.0025808432,10198,20490
0,12,74,16,0.0025808432,10198,20597
0,12,74,16,0.0025808432,10198,21064
0,12,74,16,0.0025808432,10198,21099
0,12,74,16,0.0025808432,10200,20234
0,12,74,16,0.0025808432,10200,20265
0,12,74,16,0.0025808432,10200,20302
0,12,74,16,0.0025808432,10200,20305
0,12,74,16,0.0025808432,10200,20350
0,12,74,16,0.0025808432,10200,20398
0,12,74,16,0.0025808432,10200,20416
0,12,74,16,0.0025808432,10200,20422
0,12,74,16,0.0025808432,10200,20428
0,12,74,16,0.0025808432,10200,20429
0,12,74,16,0.0025808432,10200,20449
0,12,74,16,0.0025808432,10200,20586
0,12,74,16,0.0025808432,10200,20685
0,12,74,16,0.0025808432,10200,20907
0,12,74,16,0.0025808432,10200,20987
0,12,74,16,0.0025808432,10200,21064
0,12,74,16,0.0025808432,10200,21099
0,12,74,16,0.0025808432,10201,20265
0,12,74,16,0.0025808432,10201,20428
0,12,74,16,0.0025808432,10201,20561
0,12,74,16,0.0025808432,10201,20601
0,12,74,16,0.0025808432,10201,20663
0,12,74,16,0.0025808432,10201,20678
0,12,74,16,0.0025808432,10201,20765
0,12,74,16,0.0025808432,10201,20773
0,12,74,16,0.0025808432,10201,21182
0,12,74,16,0.0025808432,10202,20490
0,12,74,16,0.0025808432,10202,20597
0,12,74,16,0.0025808432,10202,20636
0,12,74,16,0.0025808432,10203,20265
0,12,74,16,0.0025808432,10203,20305
0,12,74,16,0.0025808432,10203,20398
0,12,74,16,0.0025808432,10203,20416
0,12,74,16,0.0025808432,10203,20422
0,12,74,16,0.0025808432,10203,20449
0,12,74,16,0.0025808432,10203,20586
0,12,74,16,0.0025808432,10203,20601
0,12,74,16,0.0025808432,10203,20670
0,12,74,16,0.0025808432,10203,20729
0,12,74,16,0.0025808432,10204,20422
0,12,74,16,0.0025808432,10204,20449
0,12,74,16,0.0025808432,10204,20685
0,12,74,16,0.0025808432,10205,20416
0,12,74,16,0.0025808432,10205,20422
0,12,74,16,0.0025808432,10205,20429
0,12,74,16,0.0025808432,10205,20561
0,12,74,16,0.0025808432,10205,20597
0,12,74,16,0.0025808432,10205,20670
0,12,74,16,0.0025808432,10205,20729
0,12,74,16,0.0025808432,10205,20765
0,12,74,16,0.0025808432,10205,20907
0,12,74,16,0.0025808432,10205,20987
0,12,74,16,0.0025808432,10205,21064
0,12,74,16,0.0025808432,10205,21099
0,12,74,16,0.0025808432,10206,20597
0,12,74,16,0.0025808432,10207,20234
0,12,74,16,0.0025808432,10207,20265
0,12,74,16,0.0025808432,10207,20302
0,12,74,16,0.0025808432,10207,20305
0,12,74,16,0.0025808432,10207,20350
0,12,74,16,0.0025808432,10207,20398
0,12,74,16,0.0025808432,10207,20416
0,12,74,16,0.0025808432,10207,20422
0,12,74,16,0.0025808432,10207,20429
0,12,74,16,0.0025808432,10207,20449
0,12,74,16,0.0025808432,10207,20586
0,12,74,16,0.0025808432,10207,20670
0,12,74,16,0.0025808432,10207,20685
0,12,74,16,0.0025808432,10207,20729
0,12,74,16,0.0025808432,10208,20234
0,12,74,16,0.0025808432,10208,20265
0,12,74,16,0.0025808432,10208,20302
0,12,74,16,0.0025808432,10208,20305
0,12,74,16,0.0025808432,10208,20350
0,12,74,16,0.0025808432,10208,20398
0,12,74,16,0.0025808432,10208,20418
0,12,74,16,0.0025808432,10208,20428
0,12,74,16,0.0025808432,10208,20490
0,12,74,16,0.0025808432,10208,20509
0,12,74,16,0.0025808432,10208,20561
0,12,74,16,0.0025808432,10208,20597
0,12,74,16,0.0025808432,10208,20636
0,12,74,16,0.0025808432,10208,20663
0,12,74,16,0.0025808432,10208,20670
0,12,74,16,0.0025808432,10208,20678
0,12,74,16,0.0025808432,10208,20685
0,12,74,16,0.0025808432,10208,20729
0,12,74,16,0.0025808432,10208,20765
0,12,74,16,0.0025808432,10208,20991
0,12,74,16,0.0025808432,10209,20234
0,12,74,16,0.0025808432,10209,20265
0,12,74,16,0.0025808432,10209,20302
0,12,74,16,0.0025808432,10209,20305
0,12,74,16,0.0025808432,10209,20350
0,12,74,16,0.0025808432,10209,20418
0,12,74,16,0.0025808432,10209,20422
0,12,74,16,0.0025808432,10209,20670
0,12,74,16,0.0025808432,10209,20729
0,12,74,16,0.0025808432,10209,21064
0,12,74,16,0.0025808432,10209,21099
0,12,74,16,0.0025808432,10210,20765
0,12,74,16,0.0025808432,10210,21064
0,12,74,16,0.0025808432,10210,21099
0,12,74,16,0.0025808432,10211,20428
0,12,74,16,0.0025808432,10211,20449
0,12,74,16,0.0025808432,10211,20601
0,12,74,16,0.0025808432,10211,20663
0,12,74,16,0.0025808432,10211,20685
0,12,74,16,0.0025808432,10212,20234
0,12,74,16,0.0025808432,10212,20265
0,12,74,16,0.0025808432,10212,20302
0,12,74,16,0.0025808432,10212,20350
0,12,74,16,0.0025808432,10212,20509
0,12,74,16,0.0025808432,10212,20561
0,12,74,16,0.0025808432,10212,20597
0,12,74,16,0.0025808432,10212,20636
0,12,74,16,0.0025808432,10212,20765
0,12,74,16,0.0025808432,10212,20773
0,12,74,16,0.0025808432,10212,21064
0,12,74,16,0.0025808432,10214,20302
0,12,74,16,0.0025808432,10214,20305
